zt, wre_ref, wre, wre_refF, wm_ref, wm, wm_refF, va, ia, dwre, zdwre, e_induced
16.547000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.548000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.549000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.550000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.551000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.552000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.553000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.554000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.555000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.556000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.557000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.558000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.559000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.560000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.561000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.562000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.563000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.564000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.565000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.566000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.567000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.568000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.569000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.570000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.571000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.572000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.573000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.574000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.575000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.576000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.577000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.578000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.579000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.580000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.581000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.582000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.583000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.584000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.585000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.586000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.587000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.588000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.589000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.590000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.591000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.592000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.593000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.594000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.595000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.596000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.597000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.598000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.599000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.600000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.601000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.602000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.603000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.604000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.605000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.606000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.607000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.608000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.609000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.610000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.611000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.612000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.613000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.614000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.615000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.616000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.617000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.618000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.619000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.620000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.621000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.622000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.623000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.624000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.625000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.626000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.627000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.628000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.629000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.630000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.631000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.632000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.633000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.634000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.635000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.636000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.637000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.638000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.639000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.640000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.641000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.642000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.643000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.644000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.645000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.646000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.647000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.648000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.649000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.650000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.651000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.652000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.653000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.654000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.655000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.656000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.657000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.658000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.659000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.660000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.661000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.662000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.663000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.664000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.665000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.666000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.667000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.668000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.669000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.670000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.671000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.672000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.673000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.674000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.675000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.676000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.677000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.678000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.679000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.680000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.681000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.682000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.683000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.684000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.685000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.686000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.687000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.688000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.689000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.690000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
16.691000, 83.774114, 83.774114, 83.774114, 800.000000, 800.000000, 800.000000, 83.874114, 0.100000, -0.000000, 0.160000, 83.774114
